activity_identifier,title,title_lang,description,description_lang,activity_status,activity_scope,default_currency,humanitarian,hierarchy,last_updated_datetime,xml_lang,reporting_org_ref,reporting_org_name,reporting_org_name_lang,reporting_org_type,reporting_org_secondary_reporter,planned_start_date,actual_start_date,planned_end_date,actual_end_date,recipient_country_code,recipient_country_percentage,recipient_country_name,recipient_country_lang,recipient_region_code,recipient_region_percentage,recipient_region_name,recipient_region_lang,collaboration_type,default_flow_type,default_finance_type,default_aid_type,default_tied_status,conditions_attached
XM-DAC-46008-cfa010852,Programa de Fortalecimiento de Transmisión del SIN y de Distribución Eléctrica Rural,,"El Programa fortalecerá el suministro eléctrico en la Región Oriental a través de obras en transmisión en extra alta y alta tensión que permitirán canalizar mayor energía hacia los sistemas este, norte, sur y central, que serán complementadas con la refacción y mejoramiento de las redes de distribución eléctrica rural. El Programa se estructura en cuatro (4) componentes: (i) Refuerzo del sistema eléctrico de transmisión en 500 kV< (ii) Refuerzo del sistema eléctrico de transmisión en 220 kV< (iii) Mejoramiento del sistema de distribución de energía eléctrica del programa de autoayuda< y (iv) Otros costos. Con el componente 1 se desconcentrará la capacidad de transformación de la Subestación (SE) Margen Derecha ubicada en la Central Hidroeléctrica (CH) Itaipú, a través de la construcción de la SE Minga Guazú e interconexión en 500 kV y 220 kV, con lo que dará mayor confiabilidad y seguridad al suministro eléctrico de los sistemas este, norte, sur y central. El componente 2 fortalecerá la infraestructura eléctrica de las redes de transmisión del sistema sur de SIN, a través de la construcción de la SE María Auxiliadora e interconexión en 220 kV y alimentadores para distribución en la zona. Por otra parte, el componente 3 incluye la intervención de 5.000 km de las líneas rurales de distribución en baja y media tensión, construidos bajo el sistema de autoayuda, con el fin de mejorar el servicio con acciones como el reemplazo de conductores, torres y transformadores de tensión, entre otros ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PY,,,,,,,,,,421,,,
XM-DAC-46008-cfa012400,Programa Desarrollo del sector Aeronáutico de El Salvador: El Salvador vuela,,"El Programa propone intervenciones de nueva construcción, ampliación y mejora de la infraestructura aeronáutica existente, mediante la construcción de un nuevo aeropuerto internacional en la zona oriental del país y la rehabilitación y modernización de instalaciones aeroportuarias de menor tamaño< sumado a actuaciones de fortalecimiento institucional para el desarrollo del sector, optimizando la conexión aérea del país, fortaleciendo la resiliencia ante desastres y promoviendo su integración regional. Conforme a la evaluación realizada, la operación se estructura con los siguientes componentes: Componente 1. Construcción y modernización de aeropuertos regionales. Este contempla: 1.1 Aeropuerto Internacional del Pacífico< 1.2 Aeropuerto de Ilopango< 1.3 Aeropuerto de Tonalá (u otro). Componente 2. Estudios y supervisión, incluyendo: 2.1 Supervisión técnica, ambiental y social, y, PMO< 2.2 Estudios complementarios (ambiental, técnicos, etc.). Componente 3. Imprevistos, relacionados a contingencias presupuestarias en cualquiera de los otros componentes. Componente 4. Fortalecimiento institucional< vinculado al apoyo al fortalecimiento institucional para el desarrollo del sector aeronáutico en El Salvador. Componente 5. Gestión del Programa. Este contempla: 5.1 Apoyo técnico y administrativo UGP< 5.2 Auditoría externa< 5.3 Gastos de Evaluación< y, 5.4 Comisión de financiamiento.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,SV,,,,,,,,,,421,,,
XM-DAC-46008-cfl0000003619,Banco Improsa S.A,,"Línea de Crédito Revolvente No Comprometida por un monto de USD $15.000.000,00",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,CR,,,,,,,,,,421,,,
XM-DAC-46008-cfa010824,"Programa de Integración y Desarrollo Urbano, Social y Ambiental del Municipio de Camaçari",,"El Programa plantea la integración de ambas regiones costera y central, a través de diversas acciones específicas entre las que se destacan: soluciones viales que consoliden la conexión entre el polo industrial, el núcleo urbano y la zona costera con las principales vías de acceso del Municipio, acciones en materia de educación, espacios públicos, transporte, centros logísticos, entre otras, de cara a promover por un lado, una mejor inserción laboral de los ciudadanos del Municipio, y por el otro, que la población flotante que trabaja en el polo industrial fije su residencia en la ciudad. El Programa se estructura a partir de tres componentes: (i) Obras de integración urbana< (ii) Acciones para el desarrollo sectorial e institucional< y (iii) Gestión del Programa. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa011807,Proyecto Construcción Carretera Escoma - Charazani: Tramo I Escoma - Pacobamba,,"El Proyecto contempla la construcción del Tramo I de la carretera Escoma – Charazani de 42 km de longitud entre Escoma y Pacobamba, que forma parte de la Ruta Vial Fundamental N° 16. Esta vía pertenece al corredor oeste-norte de Bolivia, uno de los ejes de integración regional, política y económica más necesitado del país, específicamente a uno de sus ramales más extensos y aún en desarrollo. Su concreción contribuirá, a su vez, a avanzar hacia la integración del norte del departamento de La Paz con el departamento de Pando, además de establecer una conexión hacia los puertos del Pacífico en Perú y Chile. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BO,,,,,,,,,,421,,,
XM-DAC-46008-cfa011177,Prog de intervención en Villas de Buenos Aires,,"El Programa desarrollará e implementará un conjunto de acciones y proyectos de urbanización para contribuir a mejorar la integración social, económica y física de los barrios Villa 20< Rodrigo Bueno y Villa Fraga al resto de la CABA. Los proyectos incluyen la construcción de vivienda nueva destinada a la población a ser relocalizada en cada Villa, la apertura de calles y pasajes, la provisión de equipamiento urbano, la mejora y consolidación del espacio público, la provisión de infraestructura básica de servicios urbanos tales como agua potable, alcantarillado, electricidad, y el mejoramiento de viviendas existentes, entre otros aspectos. La población conjunta objetivo del Programa alcanza a más de 50.000 habitantes. El Programa se estructura a partir de los siguientes 5 componentes, a saber: (i) Mejoramiento de infraestructura básica< (ii) Soluciones habitacionales< (iii) Equipamiento comunitario y espacio público< (iv) Fortalecimiento institucional< y (v) Administración del Programa. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa012116,Programa de Conectividad Urbana: cruces ferroviarios a distinto nivel en la Región Metropolitana de Buenos Aires.,," La ejecución del Programa permitirá evitar el contacto del servicio ferroviario y la red vial, así como también separar al ferrocarril de la circulación peatonal, reduciendo notoriamente los riesgos relacionados con cuestiones de seguridad vial y mejora significativamente la circulación vehicular, a la vez que se eliminan los limitantes a la frecuencia de operación de los ferrocarriles. El Programa prevé la construcción de pasos vehiculares y peatonales a distinto nivel ferroviario en líneas ferroviarias de la Región Metropolitana de Buenos Aires, y se realizarán las adecuaciones de calzadas y veredas en superficie según el nuevo trazado vial. Se colocarán también las correspondientes instalaciones, señalamiento y cartelería. Adicionalmente, de acuerdo con las necesidades particulares de cada cruce, se contemplarán adecuaciones de cercos ferroviarios, parquizaciones y provisión de mobiliario urbano. Considerando la evaluación efectuada, la operación se ha estructurado con los siguientes componentes: (i) Obra civil y supervisión< (ii) Estudios técnicos< (iii) Administración y Evaluación< y (iv) Otros gastos. Los 10 cruces priorizados para financiarse con recursos de este Programa beneficiarían a ocho municipios. El Programa beneficiará de forma directa al menos a 1.000.000 personas y a más de 4.900.000 de personas de forma indirecta.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfl0000003792,AGENCIA FINANCIERA DE DESARROLLO,,Línea de crédito revolvente no comprometida por un monto de USD 100.000.000.,,4,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,PY,,,,,,,,,,421,,,
XM-DAC-46008-cfa010180,Belgrano Sur I,,"El Proyecto prevé un conjunto de intervenciones diseñadas para alcanzar dos objetivos específicos diferenciados: (a) la mejora del servicio que presta el Ferrocarril Belgrano Sur (FCBS), a partir de la extensión hasta el nodo de trasbordo de Constitución, cuyos beneficiarios directos serán los usuarios del servicio implementado< y (b) la eliminación del tendido ferroviario a nivel, beneficiando a los vecinos y el tránsito que reside y circula en el área colindante, permitiendo una mejora en la seguridad vial y peatonal. El Proyecto prevé la realización de las siguientes obras a lo largo de 4,2 km a ejecutarse en dos etapas: (i) estación Sáenz – Playa Sola< y (ii) Playa Sola – estación Constitución: (a) la elevación del tendido del FCBS en viaducto hasta una nueva estación Buenos Aires a lo largo de aproximadamente 3.450 metros< (b) la prolongación del tendido ferroviario por aproximadamente 750 metros hasta una nueva estación terminal en Constitución< (c) la construcción de una nueva estación Buenos Aires, elevada< y (d) la construcción de la estación cabecera en Constitución y obras complementarias. ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
XM-DAC-46008-cfa010689,Programa Municipios Sostenibles,,"El Programa prevé financiar obras, equipamientos y servicios vinculados a la infraestructura y ordenamiento urbano, en materia de planificación municipal, movilidad y drenaje, saneamiento y telecomunicaciones, así como costos vinculados a la gestión del Programa. A través de los componentes previstos se apoyará a municipios del Estado de Pará en la pavimentación y drenaje de aproximadamente 300 km de vías, en la implementación de cuatro rellenos sanitarios con una capacidad estimada total para recibir al menos 400 toneladas/día de basura, y en la instalación de por lo menos 1.000 km de infovías, además de facilitar el desarrollo de planes directores municipales, de saneamiento y de recolección selectiva de residuos sólidos, y de ofrecer apoyo en términos de fortalecimiento institucional para la gestión y supervisión de las obras previstas.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa008680,Programa Sistema de Macrodrenaje del Río Baquirivu-Guaçu y Presas Duas Pontes y Pedreira,,"El Programa contempla cuatro componentes sustantivos y dos de gestión, incluyendo la construcción y supervisión técnica y ambiental de dos presas sobre los ríos Camanducaia (Duas Pontes) y Jaguarí (Pedreira), la construcción de obras de canalización del rio Baquirivu-Guaçu para control de inundaciones en el Municipio de Guarulhos, obras complementarias para garantizar la funcionalidad de la presa de Duas Pontes, la realización de los proyectos básicos y ejecutivos para las obras mencionadas y el estudio para la construcción del Sistema Aductor Regional (SAR-PCJ). El Programa también considera la ejecución de acciones de compensación ambiental y de apoyo a las áreas de Protección Ambiental de Campinas y Piracicaba/Juqueri-Mirim. Conforme a la 5ª adenda al Contrato de Préstamo, el Programa considera una inversión total de USD 374,0 MM, siendo el aporte de CAF equivalente a USD 204,0 MM (54,5%) y el del Gobierno del Estado de São Paulo de USD 170,0 MM (45,5%). ",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,BR,,,,,,,,,,421,,,
XM-DAC-46008-cfa011744,Programa de Corredores Logísticos de Integración,,"El Programa prevé la inversión de tramos de obras en dos corredores específicos como la AU RN 5 y la AU RN 3. Se trata de obras que incrementan la capacidad del camino y reducen las probabilidades de siniestros graves, aumentando asimismo la fluidez en la circulación y separando los flujos de los corredores transversales. Incluyen ampliación de capacidad, conectividad en corredores viales, puentes y acceso a ciudades, con el consecuente ahorro de costos y tiempos de viaje, incremento de seguridad vial y la facilidad del traslado de la producción agropecuaria e industrial.",,2,,USD,,,2025-10-09T22:23:57.523Z,es,XM-DAC-46008,CAF Development bank of Latin America and the Caribbean,,40,0,,,,,AR,,,,,,,,,,421,,,
