activity_identifier,result_ref,indicator_ref,indicator_measure,ascending,aggregation_status,title,description,baseline_year,baseline_iso_date,baseline_value,baseline_comment
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_29,1,,,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_30,1,,,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_31,1,,,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_32,1,,,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_33,1,,,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_34,1,,,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_35,1,,,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_36,1,,,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,Biosólidos que podrán ser tratados y dispuestos de forma ambientalmente apropiada,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_37,1,,,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_38,1,,,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,Incremento en la capacidad para tratar agua residual en lagunas de estabilización,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_39,1,,,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_40,1,,,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_41,1,,,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_42,1,,,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_43,1,,,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,Capacidad de tratamiento de agua residual a nivel secundario y cumpliendo con normas,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_44,1,,,Hogares que podrán acceder a conexiones sanitarias nuevas o mejoradas,Hogares que podrán acceder a conexiones sanitarias nuevas o mejoradas,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_45,1,,,Hogares que podrán acceder a conexiones sanitarias nuevas o mejoradas,Hogares que podrán acceder a conexiones sanitarias nuevas o mejoradas,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_46,1,,,Hogares que podrán acceder a conexiones sanitarias nuevas o mejoradas,Hogares que podrán acceder a conexiones sanitarias nuevas o mejoradas,,,,
XI-IATI-IADB-AR-L1084,result_1,indicator_XI-IATI-IADB-AR-L1084_result_1_47,1,,,Hogares que podrán acceder a conexiones sanitarias nuevas o mejoradas,Hogares que podrán acceder a conexiones sanitarias nuevas o mejoradas,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_1,1,,,Conexiones domiciliarias en el Gran San Miguel de Tucumán ejecutadas disponibles,Conexiones domiciliarias en el Gran San Miguel de Tucumán ejecutadas disponibles,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_2,1,,,Conexiones domiciliarias en el Gran San Miguel de Tucumán ejecutadas disponibles,Conexiones domiciliarias en el Gran San Miguel de Tucumán ejecutadas disponibles,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_3,1,,,Conexiones domiciliarias en el Gran San Miguel de Tucumán ejecutadas disponibles,Conexiones domiciliarias en el Gran San Miguel de Tucumán ejecutadas disponibles,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_4,1,,,Conexiones domiciliarias en el Gran San Miguel de Tucumán ejecutadas disponibles,Conexiones domiciliarias en el Gran San Miguel de Tucumán ejecutadas disponibles,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_5,1,,,Colectores princiaples en el Gran San Miguel de Tucumán construidos,Colectores princiaples en el Gran San Miguel de Tucumán construidos,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_6,1,,,Colectores princiaples en el Gran San Miguel de Tucumán construidos,Colectores princiaples en el Gran San Miguel de Tucumán construidos,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_7,1,,,Colectores princiaples en el Gran San Miguel de Tucumán construidos,Colectores princiaples en el Gran San Miguel de Tucumán construidos,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_8,1,,,Colectores princiaples en el Gran San Miguel de Tucumán construidos,Colectores princiaples en el Gran San Miguel de Tucumán construidos,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_9,1,,,Planta de tratamiento de efluentes cloacales Las Talitas construida,Planta de tratamiento de efluentes cloacales Las Talitas construida,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_10,1,,,Redes colectoras secundarias en el Gran San Miguel de Tucumán construidas,Redes colectoras secundarias en el Gran San Miguel de Tucumán construidas,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_11,1,,,Redes colectoras secundarias en el Gran San Miguel de Tucumán construidas,Redes colectoras secundarias en el Gran San Miguel de Tucumán construidas,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_12,1,,,Redes colectoras secundarias en el Gran San Miguel de Tucumán construidas,Redes colectoras secundarias en el Gran San Miguel de Tucumán construidas,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_13,1,,,Redes colectoras secundarias en el Gran San Miguel de Tucumán construidas,Redes colectoras secundarias en el Gran San Miguel de Tucumán construidas,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_14,1,,,Hogares con capacidad de conexión al nuevo sistema de saneamiento por redes,Hogares con capacidad de conexión al nuevo sistema de saneamiento por redes,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_15,1,,,Hogares con capacidad de conexión al nuevo sistema de saneamiento por redes,Hogares con capacidad de conexión al nuevo sistema de saneamiento por redes,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_16,1,,,Hogares con capacidad de conexión al nuevo sistema de saneamiento por redes,Hogares con capacidad de conexión al nuevo sistema de saneamiento por redes,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_17,1,,,Hogares con capacidad de conexión al nuevo sistema de saneamiento por redes,Hogares con capacidad de conexión al nuevo sistema de saneamiento por redes,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_18,1,,,Capcacidad de tratamiento de agua residual,Capcacidad de tratamiento de agua residual,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_19,1,,,Capcacidad de tratamiento de agua residual,Capcacidad de tratamiento de agua residual,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_20,1,,,Capcacidad de tratamiento de agua residual,Capcacidad de tratamiento de agua residual,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_21,1,,,Capcacidad de tratamiento de agua residual,Capcacidad de tratamiento de agua residual,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_22,2,,,"Cobertura del servicio de saneamiento en el área de intervención (Las Talitas, Va. Carmela y Tafí Viejo)","Cobertura del servicio de saneamiento en el área de intervención (Las Talitas, Va. Carmela y Tafí Viejo)",,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_23,2,,,"Cobertura del servicio de saneamiento en el área de intervención (Las Talitas, Va. Carmela y Tafí Viejo)","Cobertura del servicio de saneamiento en el área de intervención (Las Talitas, Va. Carmela y Tafí Viejo)",,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_24,2,,,"Cobertura del servicio de saneamiento en el área de intervención (Las Talitas, Va. Carmela y Tafí Viejo)","Cobertura del servicio de saneamiento en el área de intervención (Las Talitas, Va. Carmela y Tafí Viejo)",,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_25,2,,,"Cobertura del servicio de saneamiento en el área de intervención (Las Talitas, Va. Carmela y Tafí Viejo)","Cobertura del servicio de saneamiento en el área de intervención (Las Talitas, Va. Carmela y Tafí Viejo)",,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_26,1,,,Habitantes beneficiados directamente por el nuevo sistema de saneamiento por redes,Habitantes beneficiados directamente por el nuevo sistema de saneamiento por redes,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_27,1,,,Habitantes beneficiados directamente por el nuevo sistema de saneamiento por redes,Habitantes beneficiados directamente por el nuevo sistema de saneamiento por redes,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_28,1,,,Habitantes beneficiados directamente por el nuevo sistema de saneamiento por redes,Habitantes beneficiados directamente por el nuevo sistema de saneamiento por redes,,,,
XI-IATI-IADB-AR-L1084,result_2,indicator_XI-IATI-IADB-AR-L1084_result_2_29,1,,,Habitantes beneficiados directamente por el nuevo sistema de saneamiento por redes,Habitantes beneficiados directamente por el nuevo sistema de saneamiento por redes,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_1,1,,,Colectores principales del subsistema cloacal Rawson construidos,Colectores principales del subsistema cloacal Rawson construidos,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_2,1,,,Colectores principales del subsistema cloacal Rawson construidos,Colectores principales del subsistema cloacal Rawson construidos,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_3,1,,,Colectores principales del subsistema cloacal Rawson construidos,Colectores principales del subsistema cloacal Rawson construidos,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_4,1,,,Colector principal Chimbas construido,Colector principal Chimbas construido,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_5,1,,,Colector principal Chimbas construido,Colector principal Chimbas construido,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_6,1,,,Colector principal Chimbas construido,Colector principal Chimbas construido,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_7,1,,,Colector principal Chimbas construido,Colector principal Chimbas construido,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_8,1,,,Redes colectoras secundarias del subsistema cloacal Rawson construidas,Redes colectoras secundarias del subsistema cloacal Rawson construidas,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_9,1,,,Redes colectoras secundarias del subsistema cloacal Rawson construidas,Redes colectoras secundarias del subsistema cloacal Rawson construidas,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_10,1,,,Redes colectoras secundarias del subsistema cloacal Rawson construidas,Redes colectoras secundarias del subsistema cloacal Rawson construidas,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_11,1,,,Redes colectoras secundarias del subsistema cloacal Rawson construidas,Redes colectoras secundarias del subsistema cloacal Rawson construidas,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_12,1,,,Colectores principales del susbistema cloacal Chimbas construidos,Colectores principales del susbistema cloacal Chimbas construidos,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_13,1,,,Colectores principales del susbistema cloacal Chimbas construidos,Colectores principales del susbistema cloacal Chimbas construidos,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_14,1,,,Colectores principales del susbistema cloacal Chimbas construidos,Colectores principales del susbistema cloacal Chimbas construidos,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_15,1,,,Conexiones domiciliarias del subsistema cloacal Chimbas ejecutadas disponibles,Conexiones domiciliarias del subsistema cloacal Chimbas ejecutadas disponibles,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_16,1,,,Conexiones domiciliarias del subsistema cloacal Chimbas ejecutadas disponibles,Conexiones domiciliarias del subsistema cloacal Chimbas ejecutadas disponibles,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_17,1,,,Conexiones domiciliarias del subsistema cloacal Chimbas ejecutadas disponibles,Conexiones domiciliarias del subsistema cloacal Chimbas ejecutadas disponibles,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_18,1,,,Redes colectoras secundarias del subsistema cloacal Chimbas construidas,Redes colectoras secundarias del subsistema cloacal Chimbas construidas,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_19,1,,,Redes colectoras secundarias del subsistema cloacal Chimbas construidas,Redes colectoras secundarias del subsistema cloacal Chimbas construidas,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_20,1,,,Redes colectoras secundarias del subsistema cloacal Chimbas construidas,Redes colectoras secundarias del subsistema cloacal Chimbas construidas,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_21,1,,,Redes colectoras secundarias del subsistema cloacal Chimbas construidas,Redes colectoras secundarias del subsistema cloacal Chimbas construidas,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_22,1,,,Colector princial Centro rehabilitado,Colector princial Centro rehabilitado,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_23,1,,,Colector principal Segunda Cloaca Máxima rehabilitado,Colector principal Segunda Cloaca Máxima rehabilitado,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_24,1,,,Colector principal Segunda Cloaca Máxima rehabilitado,Colector principal Segunda Cloaca Máxima rehabilitado,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_25,1,,,Colector principal Segunda Cloaca Máxima rehabilitado,Colector principal Segunda Cloaca Máxima rehabilitado,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_26,1,,,Conexiones domiciliarias del subsistema cloacal Rawson ejecutadas disponibles,Conexiones domiciliarias del subsistema cloacal Rawson ejecutadas disponibles,,,,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_27,1,,,Conexiones domiciliarias del subsistema cloacal Rawson ejecutadas disponibles,Conexiones domiciliarias del subsistema cloacal Rawson ejecutadas disponibles,,,,
